id,Carats,Cert,Clarity,Color,Cut,Depth,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Price,Retail,LogPrice,LogRetail
3342,1.02,AGSL,IF,F, ,NA,FALSE,6.38x6.43x4,Very good,Canada,Round,Very good,57,3,13215,22385,9.489107827,10.01614637
3343,1.17,AGSL,VS1,F, ,NA,FALSE,6.71x6.76x4.19,Excellent,Angola,Cushion,Excellent,NA,2,13220,22395,9.489486113,10.016593
3344,1.5,AGSL,VVS2,H, ,58.1,FALSE,7.5x7.46x4.35,Excellent,Russia,Emerald,Excellent,62,3,13245,14560,9.491375402,9.586033322
3345,1.5,AGSL,SI2,E, ,63.2,FALSE,7.23x7.28x4.58, ,Angola,Round, ,55,2,13250,20400,9.491752831,9.92329018
3346,1.7,AGSL,SI1,I, ,61.8,FALSE,7.64x7.58x4.7,Excellent,Russia,Round,Excellent,60,3,13260,20415,9.492507264,9.924025204
3347,1.51,AGSL,VS1,J,Excellent,60.7,FALSE,7.38x7.42x4.49,Excellent,Angola,Round,Excellent,59,4,16600,21875,9.717157974,9.993099711
3348,1.51,AGSL,VS2,J, ,60.9,FALSE,7.31x7.28x4.44,Excellent,Botswana,Pear,Very good,64,2,13335,20135,9.498147437,9.910214873
3349,1.55,AGSL,SI2,E, ,61.1,FALSE,7.48x7.46x4.56,Excellent,Russia,Pear,Excellent,58,4,15635,20555,9.65726727,9.930859499
3350,1.77,AGSL,SI2,I,Excellent,NA,FALSE,7.77x7.82x4.8,Excellent,Russia,Radiant,Excellent,NA,4,16415,21350,9.70595083,9.968807019
3351,1.3,AGSL,VS1,F, ,60.3,FALSE,7.1x7.06x4.27,Excellent,DR Congo,Round,Excellent,NA,2,13405,22290,9.503383051,10.01189343
3352,1.7,AGSL,SI1,I, ,NA,TRUE,7.65x7.61x4.76,Excellent,DR Congo,Round,Very good,NA,2,13425,1595,9.504873919,7.374629015
3353,2.19,AGSL,SI1,L, ,60.4,FALSE,8.43x8.39x5.08,Excellent,Russia,Round,Excellent,59,2,13440,19855,9.505990614,9.896211144
3354,1.32,AGSL,VS1,F, ,NA,FALSE,6.96x7x4.37, ,Russia,Round, ,NA,2,13440,22770,9.505990614,10.03319916
3355,1.7,AGSL,VS1,K,Excellent,62.4,FALSE,7.61x7.64x4.76,Very good,Botswana,Round,Very good,55,4,15375,18295,9.640498093,9.814383077
3356,1.41,AGSL,VS1,H, ,61.4,FALSE,7.2x7.23x4.43,Excellent,Russia,ROUND,Excellent,NA,2,13555,22955,9.514510762,10.04129106
3357,1.72,AGSL,VS1,J, ,61.4,FALSE,7.7x7.73x4.74,Very good,Angola,Round,Excellent,58,4,15170,20900,9.627075072,9.947504438
3358,1.2,AGSL,VS2,D, ,60.3,FALSE,6.85x6.9x4.14,Excellent,DR Congo,Pear,Excellent,60,3,13575,22890,9.515985145,10.03845541
3359,1.01,AGSL,VVS1,E, ,60.9,FALSE,6.48x6.52x3.96,Very good,Russia,Round,Excellent,60,2,13400,23190,9.503009986,10.05147643
3360,2.01,AGSL,SI2,J, ,60.1,FALSE,8.17x8.21x4.92,Excellent,Russia,Round,Excellent,NA,3,13705,21110,9.525516009,9.957502141
3361,1.5,GemEx,SI2,D, ,63,FALSE,7.25x7.27x4.57,Excellent,Botswana,Oval,Excellent,NA,2,11950,19530,9.388486557,9.879707024
3362,1.52,AGSL,SI2,E, ,62.6,FALSE,7.33x7.37x4.6,Excellent,Botswana,Round,Excellent,57,2,13760,21190,9.529521111,9.961284651
3363,1.4,AGSL,VS1,G, ,61.4,FALSE,7.12x7.16x4.38, ,Russia,Round, ,NA,2,13760,23310,9.529521111,10.05663773
3364,1.4,AGSL,VS1,G, ,62.8,FALSE,7.09x7.13x4.46, ,Russia,Emerald, ,56,3,13760,23310,9.529521111,10.05663773
3365,1.63,AGSL,VVS1,J, ,62.1,FALSE,7.51x7.55x4.68,Excellent,Other/Unknown,Round,Excellent,57,3,13760,21190,9.529521111,9.961284651
3366,1.8,GemEx,SI1,J, ,62.9,FALSE,7.63x7.72x4.83,Excellent,Australia,Oval,Very good,NA,3,13045,21195,9.476160198,9.961520584
3367,1.15,NA,VS2,D, ,61.8,FALSE,6.71x6.77x4.17,Excellent,Botswana,Round,Excellent,58,2,12315,18225,9.418573311,9.810549557
3368,1.15,AGSL,VS1,E, ,62.7,TRUE,6.68x6.72x4.2,Excellent,DR Congo,Round,Excellent,56,4,16360,1785,9.70259461,7.487173694
3369,1.53,AGSL,SI1,H, ,60.5,FALSE,7.42x7.45x4.5,Very good,DR Congo,Marquise,Excellent,59,2,12660,18485,9.446202696,9.824714871
3370,1.51,AGSL,VS2,H, ,62.1,FALSE,7.31x7.37x4.55, ,Other/Unknown,Round, ,58,2,13830,20520,9.534595425,9.929155299
3371,1.71,AGSL,SI1,I, ,62.2,FALSE,7.65x7.62x4.75,Excellent,Russia,Round,Excellent,57,3,13840,21315,9.535318229,9.967166329
3372,1.02,AGSL,VS1,D, ,63.1,FALSE,6.39x6.43x4.04,Very good,South Africa,Round,Very good,56,2,13880,20465,9.538204234,9.926471389
3373,1.5,AGSL,SI2,D, ,60.7,FALSE,7.33x7.36x4.46,Very good,Botswana,Pear,Very good,60,2,13170,21260,9.485696795,9.964582652
3374,1.5,AGSL,SI1,H, ,62.5,FALSE,7.24x7.32x4.55,Excellent,Botswana,Round,Very good,57,3,13845,20250,9.535679436,9.915910073
3375,1.22,AGSL,VS1,E, ,61.2,FALSE,6.86x6.89x4.21, ,Russia,Round, ,NA,3,13905,19940,9.540003767,9.900483044
3376,1.72,AGSL,SI2,G, ,NA,FALSE,7.67x7.65x4.78,Excellent,Canada,Princess,Excellent,NA,2,13925,21440,9.541441065,9.973013615
3377,1.51,AGSL,SI1,G, ,62.7,FALSE,7.29x7.33x4.58,Excellent,Russia,Round,Excellent,57,3,11005,21515,9.306104994,9.976505645
3378,1.51,AGSL,SI1,G, ,62.5,FALSE,7.27x7.32x4.56,Excellent,Russia,Round,Excellent,57,2,13735,21515,9.527702599,9.976505645
3379,1.51,AGSL,SI1,G, ,60,FALSE,7.45x7.48x4.48,Excellent,Russia,Asscher,Excellent,NA,3,10670,21515,9.275191344,9.976505645
3380,1.8,AGSL,VS1,J, ,61.7,FALSE,7.8x7.76x4.81,Excellent,Russia,Princess,Excellent,NA,4,16065,21515,9.684398272,9.976505645
3381,2.44,GemEx,SI1,L, ,NA,FALSE,8.54x8.6x5.38, ,Botswana,Round, ,57,3,13975,21280,9.545025298,9.965522943
3382,1.4,GemEx,VVS2,H, ,62.1,FALSE,7.14x7.17x4.45, ,Botswana,Round, ,56,2,13995,22540,9.546455402,10.02304679
3383,1.71,AGSL,SI1,I, ,62.9,FALSE,7.56x7.62x4.77,Very good,Other/Unknown,Marquis,Excellent,58,3,10830,21570,9.29007534,9.979058739
3384,1.53,AGSL,SI2,E, ,60.3,FALSE,7.43x7.47x4.5,Excellent,Russia,Round,Excellent,59,2,12875,21590,9.463042726,9.979985524
3385,1.21,AGSL,VVS1,G, ,NA,FALSE,6.8x6.81x4.23, ,South Africa,Oval, ,NA,3,14025,20585,9.54859673,9.932317934
3386,2,AGSL,SI2,J, ,59.3,FALSE,8.16x8.24x4.86, ,Russia,Round, ,60,4,17625,21600,9.777073628,9.980448594
3387,1.5,AGSL,SI1,H,Very good,63.9,FALSE,7.2x7.24x4.61,Very good,Australia,Oval,Very good,NA,2,14050,21375,9.550377675,9.969977294
3388,1.4,AGSL,VS1,G, ,NA,FALSE,7.1x7.13x4.44, ,Russia,Oval, ,59,2,14075,23840,9.552155453,10.07912012
3389,1.54,AGSL,SI1,H, ,61.5,TRUE,7.38x7.47x4.57,Very good,DR Congo,Oval,Very good,NA,4,16635,2140,9.719264188,7.668561108
3390,2.04,AGSL,SI1,K, ,NA,FALSE,8.22x8.25x4.95,Good,Australia,Emerald,Very good,59,4,14560,21705,9.586033322,9.985297928
3391,2.01,AGSL,SI2,J, ,62.7,FALSE,8.1x8.05x5.06,Excellent,Russia,Pear,Excellent,57,2,14100,21395,9.553930076,9.970912529
3392,1.51,GemEx,SI1,H,Excellent,61.3,FALSE,7.34x7.37x4.51,Excellent,Botswana,Pear,Excellent,NA,3,14150,19445,9.557469903,9.875345247
3393,2.02,AGSL,VS1,L, ,59.2,FALSE,8.18x8.23x4.86, ,Canada,Princess, ,NA,4,17150,21820,9.749753453,9.990582259
3394,1.61,AGSL,SI2,E, ,62.4,FALSE,7.46x7.51x4.67, ,South Africa,Round, ,NA,2,14220,21140,9.562404703,9.958922259
3395,1.53,AGSL,VS2,I, ,62.2,FALSE,7.34x7.37x4.58,Excellent,Russia,Round,Excellent,NA,2,14260,21960,9.565213694,9.996977896
3396,1.21,AGSL,VS1,D, ,62.3,FALSE,6.86x6.82x4.26,Excellent,Russia,Round,Very good,56,3,14265,24160,9.565564264,10.09245365
3397,1.51,AGSL,SI1,H,Good,63.4,FALSE,7.21x7.25x4.59,Very good,South Africa,Round,Excellent,60,2,14275,19895,9.566265035,9.898223723
3398,1.7,NA,VS2,I, ,59.1,FALSE,7.81x7.77x4.6,Excellent,Canada,Marquise,Very good,61,4,17425,17315,9.765661236,9.759328457
3399,1.51,AGSL,SI1,F, ,61.7,FALSE,7.34x7.36x4.53,Excellent,Russia,Princess,Excellent,60,3,14320,22050,9.569412441,10.00106788
3400,1.54,AGSL,VS2,I, ,62,FALSE,7.36x7.41x4.58,Excellent,Zimbabwe,Princess,Excellent,NA,4,17595,21915,9.77537005,9.994926613
3401,1.61,AGSL,SI2,E, ,61,FALSE,7.51x7.54x4.59,Excellent,Botswana,Round,Excellent,59,3,13825,21775,9.534233826,9.988517802
3402,1.51,AGSL,SI1,E, ,62.5,FALSE,7.35x7.3x4.58,Very good,Russia,Oval,Very good,58,3,14415,22200,9.57602461,10.00784757
3403,1.5,AGSL,SI1,G, ,62.5,FALSE,7.27x7.29x4.55,Very good,Russia,Round,Very good,NA,2,14435,22230,9.577411092,10.00919801
3404,1.66,AGSL,SI1,H, ,NA,FALSE,7.54x7.56x4.74,Excellent,Botswana,Round,Excellent,NA,2,14445,18815,9.578103613,9.842409703
3405,2.01,AGSL,SI1,K, ,NA,FALSE,8.06x8.01x4.99,Excellent,Botswana,Round,Excellent,58,2,14485,21960,9.58086891,9.996977896
3406,1.71,AGSL,SI1,H, ,60.8,FALSE,7.71x7.72x4.69,Very good,Russia,Round,Excellent,59,2,14495,22320,9.581559041,10.01323842
3407,1.53,AGSL,SI1,F, ,61.7,FALSE,7.37x7.4x4.56,Excellent,Botswana,Round,Excellent,57,4,18435,21005,9.822006311,9.952515784
3408,1,AGSL,VVS2,D, ,61.8,FALSE,6.41x6.45x3.98,Very good,Canada,Princess,Very good,56,2,14515,24585,9.582937876,10.10989178
3409,1.5,AGSL,SI1,E, ,NA,FALSE,7.25x7.21x4.58,Excellent,Other/Unknown,Round,Very good,60,2,14525,22370,9.583626582,10.01547605
3410,1.21,AGSL,VVS2,F, ,62.3,FALSE,6.75x6.79x4.22,Excellent,Botswana,Round,Excellent,59,3,14540,22805,9.584658751,10.03473509
3411,1.01,AGSL,VVS2,D, ,60.6,FALSE,6.44x6.46x3.91,Excellent,South Africa,Oval,Excellent,58,2,14545,21925,9.585002571,9.995382817
3412,1.8,AGSL,SI1,I, ,64.1,FALSE,7.66x7.58x4.88,Excellent,Russia,Round,Very good,57,2,14570,22440,9.586719899,10.01860036
3413,1.5,AGSL,SI1,H, ,62,FALSE,7.34x7.37x4.56,Excellent,Russia,Round,Excellent,56,2,14660,22580,9.592877975,10.02481984
3414,1.7,NA,SI2,F, ,63.7,FALSE,7.46x7.48x4.76, ,Canada,Round, ,NA,3,14660,15095,9.592877975,9.622118842
3415,1.51,AGSL,SI1,G, ,62.9,FALSE,7.26x7.33x4.59,Excellent,Russia,Round,Very good,58,4,15280,22665,9.634300063,10.02857716
3416,1.82,AGSL,SI1,I, ,63.5,FALSE,7.67x7.71x4.89, ,Canada,Round, ,61,3,14730,21175,9.597641509,9.96057652
3417,1.5,AGSL,VS2,G, ,64,FALSE,7.16x7.21x4.6, ,Angola,Radiant, ,55,4,17660,22680,9.779057474,10.02923876
3418,1.51,AGSL,VS2,H, ,NA,FALSE,7.26x7.3x4.57, ,Russia,Round, ,NA,2,14750,17080,9.598998362,9.745663467
3419,2.02,AGSL,SI1,K, ,59.8,FALSE,8.22x8.19x4.91,Excellent,Russia,Princess,Excellent,59,4,17760,22720,9.784704017,10.03100087
3420,1.51,AGSL,SI1,H, ,62.8,FALSE,7.29x7.34x4.59,Excellent,Russia,Round,Excellent,56,2,14760,6405,9.599676098,8.764834214
3421,2.2,AGSL,VS2,L, ,NA,FALSE,8.25x8.29x5.18, ,Russia,ROUND, ,NA,3,14790,22770,9.601706556,10.03319916
3422,1.51,AGSL,VVS2,G, ,63.1,FALSE,7.28x7.24x4.58,Very good,Russia,Round,Very good,57,2,14835,22845,9.604744533,10.03648755
3423,1.7,AGSL,VS2,I, ,62.6,FALSE,7.64x7.61x4.77,Excellent,DR Congo,Radiant,Excellent,58,2,14845,22565,9.605418387,10.02415531
3424,2.17,AGSL,SI2,K, ,62.6,FALSE,8.22x8.29x5.17, ,Russia,Round, ,55,2,14885,22920,9.608109273,10.03976517
3425,1.62,AGSL,IF,I, ,60,FALSE,7.65x7.68x4.6,Excellent,Botswana,Marquise,Excellent,59,2,14890,22180,9.608445126,10.00694626
3426,1.33,AGSL,VS1,F, ,62.1,FALSE,7.05x7.09x4.39,Very good,Australia,Round,Very good,56,2,13920,25235,9.541081934,10.1359872
3427,1.24,AGSL,VS2,D, ,62.2,FALSE,6.83x6.86x4.26,Excellent,Angola,Round,Excellent,57,2,14900,25235,9.609116492,10.1359872
3428,2.04,AGSL,SI1,K, ,61.9,FALSE,8.15x8.11x5.03,Excellent,Canada,Princess,Excellent,NA,2,14900,22950,9.609116492,10.04107322
3429,2.04,AGSL,SI2,J, ,62.5,FALSE,8.11x8.08x5.06,Excellent,DR Congo,Round,Excellent,57,2,14905,21210,9.609452006,9.962228048
3430,1.71,AGSL,VVS1,I, ,NA,FALSE,7.64x7.57x4.78,Very good,Russia,Princess,Excellent,NA,2,14915,22970,9.610122697,10.0419443
3431,1.58,AGSL,VS1,I, ,62.2,FALSE,7.44x7.48x4.64,Excellent,Botswana,Round,Excellent,57,4,18685,22985,9.835476342,10.04259711
3432,1.21,AGSL,VS1,E, ,59,FALSE,6.94x7x4.12,Excellent,Russia,Round,Very good,59,3,14930,25105,9.611127891,10.13082231
3433,1.77,GemEx,SI2,I, ,61.8,FALSE,7.73x7.77x4.79,Excellent,Russia,Round,Excellent,55,3,14945,23010,9.612132075,10.04368418
3434,1.4,AGSL,VS2,D, ,61.4,FALSE,7.11x7.16x4.38, ,Russia,Pear, ,61,3,14985,25380,9.61480498,10.14171674
3435,1.7,AGSL,SI1,H, ,64.1,FALSE,7.56x7.46x4.81,Excellent,Botswana,Round,Very good,NA,2,14985,16685,9.61480498,9.722265391
3436,1.74,AGSL,SI2,H,Very good,64,FALSE,7.53x7.58x4.84,Very good,Botswana,Round,Excellent,NA,2,14995,21405,9.615472091,9.971379819
3437,1.31,AGSL,VS1,F, ,NA,FALSE,6.98x7.02x4.34, ,Australia,ROUND, ,58,2,15005,25420,9.616138758,10.14329154
3438,2.17,AGSL,I1,H, ,62,FALSE,8.27x8.3x5.14,Good,DR Congo,Round,Excellent,58,3,15010,22050,9.616471925,10.00106788
3439,1.52,AGSL,VS2,H, ,62.8,FALSE,7.33x7.35x4.61,Excellent,Australia,Round,Excellent,58,3,14570,23145,9.586719899,10.04953405
3440,1.71,AGSL,SI2,G,Very good,NA,FALSE,7.45x7.47x4.8,Excellent,Botswana,Round,Excellent,56,4,17450,22895,9.767094928,10.03867383
3441,1.23,AGSL,VS1,D, ,62.9,FALSE,6.84x6.81x4.29,Excellent,Canada,Round,Excellent,55,2,15080,24070,9.621124642,10.08872153
3442,2,AGSL,VS1,K, ,62.4,FALSE,8.04x8.09x5.03, ,Russia,Round, ,NA,2,15095,23240,9.622118842,10.05363021
3443,1.55,AGSL,SI1,F, ,62.9,FALSE,7.35x7.39x4.64,Excellent,DR Congo,Pear,Excellent,57,2,12245,21570,9.412872969,9.979058739
3444,1.5,AGSL,VS1,G, ,63.5,FALSE,7.27x7.16x4.58,Very good,DR Congo,Oval,Very good,56,2,15105,17920,9.622781094,9.793672687
3445,1.21,AGSL,VS2,D, ,NA,FALSE,6.81x6.84x4.22,Excellent,Russia,Oval ,Excellent,59,2,11285,24390,9.331229689,10.10192849
3446,2.01,NA,VS2,M, ,62.3,FALSE,8.12x8.08x5.05,Excellent,Australia,Princess,Excellent,NA,2,11880,15240,9.382611593,9.631678829
3447,1.6,AGSL,SI2,F, ,61.9,FALSE,7.5x7.53x4.65,Excellent,Botswana,Round,Excellent,NA,4,18660,21905,9.834137474,9.9944702
3448,2.3,AGSL,SI2,K, ,62.2,FALSE,8.45x8.47x5.26, ,Russia,Round, ,56,4,17050,23380,9.743905483,10.05963624
3449,2,AGSL,SI1,J, ,NA,FALSE,8.13x8.1x4.98,Excellent,Russia,Round,Excellent,59,2,15190,23395,9.628392596,10.0602776
3450,1.5,AGSL,SI1,F, ,60.2,FALSE,7.41x7.44x4.47,Excellent,Russia,Emerald,Excellent,NA,2,15195,23400,9.628721705,10.0604913
3451,1.7,AGSL,VS1,I, ,62.7,FALSE,7.55x7.6x4.75, ,Botswana,Radiant, ,NA,3,15210,22010,9.629708385,9.999252175
3452,1.52,AGSL,VS2,H, ,62.7,FALSE,7.31x7.36x4.6,Excellent,Angola,Round,Excellent,NA,2,15220,23435,9.630365631,10.06198591
3453,1.71,AGSL,SI1,H, ,58.7,FALSE,7.83x7.81x4.59,Excellent,Other/Unknown,Round,Excellent,61,3,15265,23510,9.633317905,10.06518114
3454,1.65,AGSL,SI1,G, ,62.5,FALSE,7.5x7.52x4.7,Excellent,Other/Unknown,Oval ,Excellent,57,4,14205,23515,9.561349294,10.06539379
3455,2.01,AGSL,SI1,K, ,60.9,FALSE,8.05x8.11x4.93, ,Australia,Round, ,60,2,15280,23530,9.634300063,10.06603148
3456,1.62,AGSL,VS1,I, ,62.5,FALSE,7.49x7.52x4.7,Excellent,Australia,Pear,Excellent,55,3,15310,23575,9.636261489,10.06794211
3457,1.31,AGSL,VS1,F, ,61,FALSE,7.07x7.1x4.32,Very good,Russia,Round,Very good,58,3,15340,25985,9.638219075,10.16527473
3458,1.5,AGSL,SI1,E, ,60.9,FALSE,7.34x7.4x4.49,Excellent,Botswana,Round,Excellent,59,2,13225,21685,9.489864257,9.984376056
3459,1.08,AGSL,VVS2,D, ,62,FALSE,6.59x6.57x4.08,Excellent,Russia,Oval,Excellent,57,4,18710,26005,9.836813419,10.16604411
3460,1.51,AGSL,SI1,H, ,60.5,FALSE,7.4x7.42x4.49,Excellent,Botswana,Pear,Excellent,60,2,15355,22515,9.639196433,10.02193703
3461,1.51,AGSL,VS1,H, ,60.2,FALSE,7.37x7.4x4.45, ,Australia,Round, ,60,4,16460,23680,9.708688474,10.07238609
3462,1.51,AGSL,VS1,H, ,62.6,FALSE,7.28x7.33x4.58, ,DR Congo,Radiant, ,56,2,15375,20750,9.640498093,9.940301526
3463,1.6,AGSL,VS1,H, ,62.1,FALSE,7.47x7.44x4.63,Excellent,Australia,Pear,Excellent,59,2,15480,23835,9.647304147,10.07891037
3464,1.59,AGSL,VS2,H, ,NA,FALSE,7.58x7.65x4.51,Excellent,Botswana,Round,Very good,60,3,15530,23255,9.650528916,10.05427544
3465,1.81,NA,SI1,H, ,61.5,FALSE,7.82x7.78x4.8,Excellent,Canada,Round,Excellent,NA,3,13545,16460,9.513772755,9.708688474
3466,2.22,NA,VS1,L, ,NA,FALSE,8.31x8.37x5.19, ,Russia,Asscher, ,NA,2,14115,22380,9.554993341,10.01592298
3467,1.58,AGSL,VVS2,H, ,NA,FALSE,7.51x7.64x4.54,Very good,Russia,Round,Very good,61,2,14630,24085,9.590829494,10.08934452
3468,2.02,AGSL,SI2,I, ,NA,FALSE,8.09x8.05x5.03,Excellent,Botswana,Round,Excellent,NA,4,18230,21270,9.810823868,9.965052908
3469,1.84,GemEx,VS2,I, ,62.1,FALSE,7.84x7.79x4.85,Excellent,Other/Unknown,Oval,Excellent,56,2,15680,24145,9.660141294,10.0918326
3470,1.51,AGSL,SI1,F, ,62.3,FALSE,7.29x7.31x4.55, ,Russia,Round, ,58,2,15690,24160,9.660778846,10.09245365
3471,1.73,AGSL,SI2,F,Very good,64.5,FALSE,7.53x7.57x4.87,Very good,Russia,Round,Excellent,NA,4,17855,25700,9.79003886,10.15424627
3472,1.51,AGSL,VS1,H, ,62,FALSE,7.32x7.35x4.55, ,Australia,Oval, ,59,2,15760,24270,9.665230363,10.0969963
3473,1.55,AGSL,SI1,H, ,61.3,FALSE,7.4x7.42x4.54,Excellent,Russia,Round,Excellent,60,3,15765,24275,9.665547572,10.09720229
3474,2.02,AGSL,SI1,J, ,59.4,FALSE,8.18x8.21x4.86,Excellent,Russia,Round,Excellent,NA,2,15795,24320,9.667448713,10.09905434
3475,2.02,NA,SI1,J, ,59.9,FALSE,8.21x8.26x4.93,Excellent,Russia,Round,Excellent,NA,2,12310,21470,9.418167219,9.974411891
3476,2.01,AGSL,SI1,K, ,62.7,FALSE,8.01x8.03x5.03, ,Russia,Round, ,NA,2,15875,24445,9.672500824,10.10418098
3477,2.01,NA,SI1,K, ,61.9,TRUE,8.06x8.09x5, ,Angola,Princess, ,55,2,13820,1210,9.533872097,7.098375639
3478,1.08,AGSL,IF,E, ,61.9,FALSE,6.55x6.59x4.06, ,Russia,Emerald, ,58,4,19160,26905,9.860580052,10.20006742
3479,1.5,AGSL,SI1,D, ,63.4,FALSE,7.2x7.24x4.57,Excellent,Angola,Oval,Very good,57,4,19225,24530,9.863966794,10.10765214
3480,1.9,AGSL,SI1,I, ,NA,FALSE,7.85x7.79x5.01,Excellent,Russia,Marquise,Excellent,58,4,19760,24550,9.891414971,10.10846713
3481,1.7,AGSL,SI2,E, ,63.4,TRUE,7.55x7.58x4.8,Excellent,Angola,Round,Excellent,NA,2,15500,2555,9.648595303,7.845807503
3482,1.7,AGSL,SI2,E, ,62.6,FALSE,7.58x7.62x4.76,Excellent,Botswana,Princess,Excellent,57,2,15955,24525,9.677527539,10.10744828
3483,1.4,AGSL,VS2,D, ,61.8,FALSE,7.16x7.2x4.43, ,Australia,Emerald, ,59,2,15955,27025,9.677527539,10.20451764
3484,1.5,AGSL,VS1,G, ,62.1,FALSE,7.33x7.26x4.53,Excellent,Russia,Round,Very good,58,2,15990,24625,9.679718806,10.11151747
3485,1.52,AGSL,VS2,E, ,NA,FALSE,7.42x7.45x4.54, ,Russia,Round, ,56,3,16035,24690,9.682529112,10.11415358
3486,1.5,AGSL,SI1,H, ,62.1,FALSE,7.31x7.34x4.55,Excellent,Angola,Round,Excellent,55,2,16105,24800,9.686885062,10.11859893
3487,2.4,NA,SI1,L, ,62.4,FALSE,8.51x8.58x5.33, ,Russia,Round, ,59,4,17845,23790,9.789478636,10.0770206
3488,2.5,AGSL,VS1,L, ,63.3,FALSE,8.54x8.52x5.4,Excellent,DR Congo,Round,Very good,61,4,20390,23715,9.922799864,10.07386304
3489,1.74,NA,VS1,I, ,62.6,FALSE,7.67x7.7x4.81, ,Angola,Round, ,56,3,14685,19410,9.594581844,9.873543676
3490,1.62,AGSL,VS2,H,Good,61.9,TRUE,7.52x7.62x4.68,Good,Angola,Round,Good,61,2,16150,3105,9.689675329,8.040768994
3491,1.25,AGSL,IF,G, ,NA,FALSE,6.94x6.96x4.27,Excellent,South Africa,Princess,Excellent,56,3,16155,27190,9.689984878,10.21060454
3492,1.25,AGSL,IF,G, ,61.5,FALSE,6.91x6.94x4.26,Excellent,Russia,Round,Excellent,NA,4,19110,16340,9.857967037,9.701371368
3493,1.71,AGSL,VS1,I, ,62,FALSE,7.62x7.67x4.74,Excellent,Botswana,Round,Excellent,59,3,16160,21990,9.690294332,9.998343084
3494,2,AGSL,VS1,K, ,NA,FALSE,8.06x8.1x5.02, ,DR Congo,Emerald, ,58,2,16170,24825,9.690912953,10.11960649
3495,1.21,AGSL,VVS1,E, ,62.1,FALSE,6.87x6.83x4.25,Excellent,DR Congo,Pear,Very good,56,4,20045,23805,9.905735025,10.07765092
3496,2.04,AGSL,SI1,J, ,61.9,FALSE,8.12x8.15x5.04,Excellent,Angola,Marquise,Excellent,NA,2,16180,24915,9.691531191,10.12322531
3497,1.6,GemEx,VVS2,H, ,NA,FALSE,7.53x7.57x4.59,Very good,Australia,Pear,Very good,60,2,16210,24960,9.693383615,10.12502982
3498,1.51,AGSL,SI1,H, ,61.3,FALSE,7.31x7.37x4.5,Very good,Russia,Round,Excellent,NA,2,16210,15765,9.693383615,9.665547572
3499,1.5,AGSL,VS1,G, ,62.2,FALSE,7.33x7.31x4.55,Excellent,Russia,Round,Excellent,56,3,16215,24970,9.693692019,10.12543038
3500,1.62,NA,VS2,H, ,61.4,FALSE,7.52x7.56x4.63, ,Russia,Princess, ,58,4,16565,21330,9.715047315,9.967869811
3501,1.73,NA,SI1,I, ,62.4,FALSE,7.63x7.68x4.78,Excellent,Russia,Round,Excellent,NA,2,13950,18285,9.543234787,9.813836331
3502,2.02,AGSL,SI1,J, ,62.1,FALSE,8.04x8.11x5.02, ,DR Congo,Marquise, ,NA,3,16245,21610,9.695540448,9.98091145
3503,1.62,AGSL,VS2,H,Very good,NA,FALSE,7.58x7.65x4.58,Very good,Australia,Round,Good,62,3,16250,25900,9.695848188,10.16199825
3504,2.07,GemEx,VS2,J, ,62,FALSE,8.19x8.14x5.06,Excellent,South Africa,Pear,Excellent,58,2,16270,24395,9.6970782,10.10213347
3505,1.82,AGSL,VS2,I, ,61,FALSE,7.85x7.89x4.8, ,Australia,Round, ,59,2,16275,25065,9.697385467,10.12922773
3506,2.01,AGSL,VVS2,K, ,62.1,FALSE,8.09x8.13x5.04, ,South Africa,Round, ,57,2,16355,19345,9.70228894,9.870189267
3507,1,AGSL,VVS1,D, ,60.8,FALSE,6.43x6.47x3.92,Excellent,Angola,Radiant,Excellent,59,2,16365,27720,9.702900187,10.22990945
3508,2.01,NA,VS1,K, ,62.1,FALSE,7.98x8.03x4.96,Very good,Canada,Emerald,Very good,59,4,14145,18545,9.557116484,9.82795549
3509,1.04,AGSL,IF,E, ,61.8,FALSE,6.48x6.51x4.01,Excellent,Canada,Emerald,Excellent,56,4,19535,28030,9.879963007,10.24103064
3510,1.5,AGSL,VS2,F, ,62.9,FALSE,7.3x7.22x4.57,Excellent,Russia,Round,Very good,56,2,16555,25490,9.71444345,10.1460415
3511,1.5,AGSL,VS2,F, ,62.7,FALSE,7.28x7.22x4.55,Excellent,Australia,Radiant,Excellent,57,4,19665,25490,9.886595685,10.1460415
3512,1.64,NA,VVS1,I, ,61.3,FALSE,7.61x7.64x4.67,Excellent,DR Congo,Round,Excellent,56,2,14175,18695,9.559235129,9.836011387
3513,1.52,AGSL,SI1,E, ,61.4,FALSE,7.37x7.39x4.53,Excellent,South Africa,Round,Excellent,NA,2,16295,24285,9.698613591,10.09761415
3514,1.73,AGSL,VVS2,J, ,61.2,FALSE,7.73x7.69x4.72,Excellent,Russia,Princess,Excellent,NA,4,20525,25605,9.929398934,10.15054292
3515,1.5,AGSL,VVS2,G, ,62.7,FALSE,7.31x7.23x4.56,Excellent,Australia,Emerald,Very good,56,4,20825,23015,9.943909467,10.04390146
3516,1.74,AGSL,SI1,H,Very good,62.8,FALSE,7.59x7.6x4.77,Excellent,Russia,Round,Very good,NA,2,16675,24250,9.721665871,10.0961719
